framenumber, query_x, query_y, objx, objy, distance, 
64, 34.535959, 50.811256, 41.810826, 52.764977, 0.056539, 
64, 22.435522, 67.537863, 28.192152, 69.648646, 0.074427, 
64, 61.575500, 85.940369, 72.146702, 88.040052, 0.038423, 
64, 61.575500, 85.940369, 72.146702, 88.040052, 0.036753, 
64, 51.295788, 76.872837, 61.957894, 78.831352, 0.036190, 
64, 51.295788, 76.872837, 61.957894, 78.831352, 0.033492, 
64, 51.924096, 59.330712, 62.118931, 61.093244, 0.103210, 
64, 51.924096, 59.330712, 62.118931, 61.093244, 0.097187, 
64, 51.887266, 59.408451, 62.118931, 61.093244, 0.197867, 
65, 91.649178, 16.898525, 113.757853, 96.488703, 0.471956, 
65, 18.675645, 80.809952, 28.242990, 83.379352, 0.212040, 
65, 43.694149, 82.668407, 52.984554, 84.556897, 0.107169, 
65, 41.356900, 103.095982, 52.017495, 105.243848, 0.209515, 
65, 42.008739, 90.921730, 51.846278, 94.079927, 0.122294, 
65, 61.606783, 86.251484, 72.045607, 88.205446, 0.172680, 
65, 61.606783, 86.251484, 72.045607, 88.205446, 0.159960, 
65, 126.710630, 105.938539, 138.743102, 107.770746, 0.133643, 
65, 142.879589, 69.260008, 72.045607, 88.205446, 0.244760, 
65, 34.900593, 50.226557, 43.734647, 52.687291, 0.106251, 
65, 43.699260, 96.905623, 54.175776, 99.682155, 0.157818, 
65, 98.198670, 48.124708, 87.907788, 91.347073, 0.285276, 
65, 37.133148, 32.110544, 43.771200, 33.416784, 0.199525, 
65, 61.418367, 86.317975, 72.045607, 88.205446, 0.119621, 
65, 61.418367, 86.317975, 72.045607, 88.205446, 0.081338, 
65, 118.697478, 105.411606, 132.197586, 107.149538, 0.202563, 
65, 28.736057, 58.183261, 62.242398, 78.899226, 0.234707, 
65, 50.831862, 76.846643, 62.242398, 78.899226, 0.053909, 
65, 50.831862, 76.846643, 62.242398, 78.899226, 0.031889, 
65, 101.838491, 76.599584, 107.312433, 27.825612, 0.226683, 
65, 50.881453, 59.076183, 62.128220, 60.968822, 0.102772, 
66, 7.040311, 110.531205, 79.078605, 110.818770, 0.249571, 
66, 59.509673, 93.365771, 70.944430, 96.351212, 0.123953, 
66, 38.696595, 65.923156, 48.558856, 68.584810, 0.248630, 
66, 142.939287, 69.381334, 72.106706, 88.498846, 0.237238, 
66, 29.147341, 74.380445, 39.385430, 77.502069, 0.157303, 
66, 42.469311, 90.909842, 51.422184, 93.406672, 0.154766, 
66, 61.631497, 85.967210, 72.106706, 88.498846, 0.096364, 
66, 61.631497, 85.967210, 72.106706, 88.498846, 0.131887, 
66, 92.540974, 42.476756, 67.471467, 98.385828, 0.351316, 
66, 118.868713, 105.347719, 132.233407, 107.140433, 0.191742, 
66, 71.674551, 53.852511, 145.193552, 57.375725, 0.423967, 
66, 43.628852, 96.741136, 54.019792, 99.629382, 0.150387, 
66, 29.125224, 74.547560, 39.385430, 77.502069, 0.119848, 
66, 47.385387, 76.289613, 62.246770, 78.804349, 0.113698, 
66, 118.743124, 105.279958, 132.233407, 107.140433, 0.185841, 
66, 43.538910, 44.938576, 52.017583, 47.783856, 0.191512, 
66, 51.024809, 76.573688, 62.246770, 78.804349, 0.048762, 
66, 51.024809, 76.573688, 62.246770, 78.804349, 0.031174, 
66, 28.621060, 57.982805, 26.888724, 59.505886, 0.086937, 
66, 38.039959, 77.454218, 48.309394, 79.951162, 0.023855, 
66, 51.310795, 58.980317, 63.239349, 61.193643, 0.103594, 
66, 51.310795, 58.980317, 63.239349, 61.193643, 0.112533, 
66, 37.421304, 77.658571, 48.309394, 79.951162, 0.032863, 
67, 59.509673, 93.365771, 70.944430, 96.351212, 0.123956, 
67, 116.269740, 80.178769, 127.497682, 81.608354, 0.166256, 
67, 142.939287, 69.381334, 72.106706, 88.498846, 0.237238, 
67, 29.147341, 74.380445, 39.385721, 77.501875, 0.153183, 
67, 42.469311, 90.909842, 51.422184, 93.406672, 0.154804, 
67, 61.631627, 85.966343, 72.106706, 88.498846, 0.097878, 
67, 61.631627, 85.966343, 72.106706, 88.498846, 0.133401, 
67, 92.457747, 43.424748, 67.471467, 98.385828, 0.384810, 
67, 118.868707, 105.347716, 132.233406, 107.140432, 0.191198, 
67, 71.675412, 53.851067, 145.213216, 57.362933, 0.408587, 
67, 108.588560, 79.841390, 145.213216, 57.362933, 0.461490, 
67, 43.628852, 96.741136, 54.019792, 99.629382, 0.150428, 
67, 29.125224, 74.547560, 39.385721, 77.501875, 0.119395, 
67, 47.394593, 76.290479, 62.256615, 78.808825, 0.115663, 
67, 118.743198, 105.279982, 132.233406, 107.140432, 0.186867, 
67, 43.538910, 44.938576, 52.017583, 47.783856, 0.191512, 
67, 51.038632, 76.556666, 62.256615, 78.808825, 0.059711, 
67, 51.038632, 76.556666, 62.256615, 78.808825, 0.027142, 
67, 28.621060, 57.982805, 26.888724, 59.505886, 0.086957, 
67, 38.040762, 77.454499, 48.291537, 79.946798, 0.021575, 
67, 51.311401, 58.985381, 63.260484, 61.185981, 0.100622, 
67, 51.311401, 58.985381, 63.260484, 61.185981, 0.110789, 
67, 37.420162, 77.658859, 48.291537, 79.946798, 0.030351, 
68, 7.098266, 110.437398, 79.547507, 110.812151, 0.241627, 
68, 43.035355, 86.987194, 53.244846, 89.421887, 0.190868, 
68, 132.808336, 68.357361, 70.039336, 54.635720, 0.239939, 
68, 33.732747, 35.501021, 21.273280, 97.704987, 0.439893, 
68, 59.712082, 93.483198, 71.186193, 96.554360, 0.147708, 
68, 116.072672, 80.100232, 127.573051, 81.581906, 0.119356, 
68, 36.160959, 81.547283, 45.344371, 84.436647, 0.196449, 
68, 29.217763, 74.044213, 39.337784, 77.197887, 0.172945, 
68, 61.640399, 85.930597, 72.290354, 88.182544, 0.090236, 
68, 61.640399, 85.930597, 72.290354, 88.182544, 0.161398, 
68, 92.505346, 44.859821, 67.608588, 98.545130, 0.461320, 
68, 60.566822, 52.745843, 70.039336, 54.635720, 0.109972, 
68, 61.675493, 70.093586, 71.070271, 71.709099, 0.142791, 
68, 18.230952, 57.779732, 27.143176, 59.339528, 0.030886, 
68, 50.998446, 76.698646, 61.921741, 78.886759, 0.052931, 
68, 50.998446, 76.698646, 61.921741, 78.886759, 0.023005, 
68, 28.681271, 57.904733, 27.143176, 59.339528, 0.099509, 
68, 38.339688, 77.431436, 47.629691, 79.819983, 0.013913, 
68, 50.826213, 59.152948, 63.069607, 61.298644, 0.078241, 
68, 50.826213, 59.152948, 63.069607, 61.298644, 0.085950, 
68, 37.982614, 77.599420, 47.629691, 79.819983, 0.013132, 
68, 51.170942, 59.234534, 63.069607, 61.298644, 0.094304, 
68, 51.170942, 59.234534, 63.069607, 61.298644, 0.099009, 
69, 7.098266, 110.437398, 79.793450, 110.905955, 0.251880, 
69, 33.728965, 35.483871, 21.168894, 97.715631, 0.439173, 
69, 59.716960, 93.487179, 71.297422, 96.636956, 0.152442, 
69, 100.288042, 75.304838, 89.807402, 85.378834, 0.302180, 
69, 103.367511, 48.343451, 89.807402, 85.378834, 0.256480, 
69, 111.945786, 112.029170, 88.428972, 109.903640, 0.218763, 
69, 146.478430, 80.815648, 65.326523, 37.212791, 0.357930, 
69, 29.217762, 74.044216, 39.462730, 76.788514, 0.118027, 
69, 61.640393, 85.930603, 72.306628, 87.960629, 0.105544, 
69, 61.640393, 85.930603, 72.306628, 87.960629, 0.175223, 
69, 43.948987, 96.684976, 55.037641, 99.681593, 0.102547, 
69, 60.566822, 52.745842, 69.907256, 54.528899, 0.090201, 
69, 61.675493, 70.093586, 71.323836, 71.787550, 0.120266, 
69, 50.998446, 76.698637, 61.814826, 78.828874, 0.042234, 
69, 50.998446, 76.698637, 47.471031, 79.772994, 0.140977, 
69, 38.339870, 77.431583, 47.471031, 79.772994, 0.015288, 
69, 50.892951, 59.117587, 62.884054, 61.349577, 0.086794, 
69, 50.892951, 59.117587, 62.884054, 61.349577, 0.092454, 
69, 122.295288, 38.534831, 151.805827, 20.748555, 0.558983, 
69, 37.977369, 77.601805, 47.471031, 79.772994, 0.013919, 
69, 50.858597, 59.224918, 62.884054, 61.349577, 0.098788, 
70, 17.594498, 69.380188, 27.562305, 71.789082, 0.147406, 
70, 26.960663, 89.284759, 36.643339, 91.471838, 0.160940, 
70, 49.226286, 90.495113, 59.535149, 92.484402, 0.200517, 
70, 59.801067, 93.223209, 70.895000, 95.812402, 0.100787, 
70, 132.078794, 56.664874, 143.873336, 57.748643, 0.064674, 
70, 36.174499, 81.562099, 45.681315, 84.058796, 0.202812, 
70, 41.660156, 90.824226, 51.111199, 93.138915, 0.091501, 
70, 61.772425, 86.051917, 72.027525, 87.976340, 0.089700, 
70, 61.772425, 86.051917, 72.027525, 87.976340, 0.043467, 
70, 127.497843, 105.634826, 139.231858, 107.575632, 0.123726, 
70, 23.787215, 105.364073, 145.785028, 112.828872, 0.300579, 
70, 44.137083, 96.681271, 53.846215, 98.986432, 0.076294, 
70, 61.056595, 52.789773, 51.201243, 53.064415, 0.195474, 
70, 61.790373, 70.099411, 71.603337, 71.473544, 0.109317, 
70, 41.976788, 90.926903, 51.111199, 93.138915, 0.122265, 
70, 118.966382, 105.093407, 132.200225, 106.677477, 0.169062, 
70, 51.155747, 76.534552, 63.038429, 78.382202, 0.031649, 
70, 51.155747, 76.534552, 63.038429, 78.382202, 0.044281, 
70, 28.877818, 57.907348, 27.661245, 58.827969, 0.091458, 
70, 37.803150, 77.542359, 48.021646, 79.780656, 0.031329, 
70, 51.393945, 59.123557, 61.638135, 60.675075, 0.211623, 
70, 51.393945, 59.123557, 61.638135, 60.675075, 0.233684, 
71, 17.632512, 69.428952, 27.728932, 71.743654, 0.164590, 
71, 27.104208, 89.234825, 36.846587, 91.491909, 0.168043, 
71, 57.473720, 18.192657, 67.394009, 19.307358, 0.291726, 
71, 59.805243, 93.230971, 70.883977, 95.722561, 0.085879, 
71, 116.677640, 79.803626, 128.142614, 81.052061, 0.111985, 
71, 132.078185, 56.664812, 144.156699, 58.037460, 0.138618, 
71, 42.321075, 90.956974, 51.408954, 93.108300, 0.132849, 
71, 61.749539, 86.114472, 72.025703, 87.977105, 0.049962, 
71, 61.749539, 86.114472, 72.025703, 87.977105, 0.059788, 
71, 114.978155, 67.065410, 126.671432, 68.264997, 0.142506, 
71, 127.497843, 105.634826, 139.408739, 107.521098, 0.108589, 
71, 44.246046, 96.694042, 53.900681, 98.999983, 0.079298, 
71, 61.058554, 52.794600, 51.437230, 53.052845, 0.194563, 
71, 61.898839, 70.018078, 71.887149, 71.340197, 0.153848, 
71, 29.079760, 75.468171, 63.300602, 78.537839, 0.111921, 
71, 51.191231, 76.548034, 63.300602, 78.537839, 0.019593, 
71, 51.191231, 76.548034, 63.300602, 78.537839, 0.029184, 
71, 28.988569, 57.981396, 28.260368, 58.734362, 0.109480, 
72, 28.188659, 69.076551, 37.432430, 70.397513, 0.189536, 
72, 93.943496, 79.715550, 64.136946, 75.265974, 0.293737, 
72, 100.078716, 107.544014, 121.095796, 31.011722, 0.418746, 
72, 27.017366, 89.518155, 36.703346, 90.911825, 0.076020, 
72, 60.025712, 93.497823, 70.639909, 94.816714, 0.110774, 
72, 61.202116, 53.055269, 70.419717, 53.735605, 0.139492, 
72, 132.511241, 56.517086, 144.259304, 57.148252, 0.066728, 
72, 138.650345, 85.357661, 93.944905, 99.605932, 0.293554, 
72, 87.731041, 57.789547, 16.874716, 100.579896, 0.358132, 
72, 42.236380, 90.875713, 51.134863, 93.027484, 0.128036, 
72, 43.478934, 96.721485, 53.597642, 98.753994, 0.150817, 
72, 29.210137, 74.842315, 63.100127, 78.478423, 0.163023, 
72, 61.901430, 85.987024, 144.600883, 28.217412, 0.185012, 
72, 18.207983, 57.452434, 39.492334, 59.545807, 0.105477, 
72, 42.071755, 46.003869, 52.527835, 46.200234, 0.063551, 
72, 51.421796, 76.538453, 63.100127, 78.478423, 0.026850, 
72, 51.421796, 76.538453, 63.100127, 78.478423, 0.030230, 
72, 29.084976, 58.014835, 39.492334, 59.545807, 0.043639, 
72, 51.379083, 59.223593, 63.081294, 59.925696, 0.264296, 
72, 51.379083, 59.223593, 63.081294, 59.925696, 0.308673, 
73, 28.269369, 68.985213, 37.432430, 70.397513, 0.200218, 
73, 100.020695, 107.550753, 121.095796, 31.011722, 0.418705, 
73, 27.017360, 89.518177, 36.703346, 90.911825, 0.074918, 
73, 60.025712, 93.497823, 70.639909, 94.816714, 0.110774, 
73, 61.202117, 53.055269, 70.419717, 53.735605, 0.137566, 
73, 132.511241, 56.517086, 144.259318, 57.148253, 0.079272, 
73, 138.650343, 85.357662, 93.944905, 99.605932, 0.291967, 
73, 60.911850, 74.630799, 73.268743, 76.572565, 0.193888, 
73, 42.236380, 90.875712, 51.134863, 93.027484, 0.128238, 
73, 35.969913, 50.868196, 44.460734, 51.772755, 0.137353, 
73, 43.478934, 96.721486, 53.597642, 98.753994, 0.150925, 
73, 61.901826, 85.986039, 144.600883, 28.217412, 0.187173, 
73, 51.387256, 76.540612, 63.100127, 78.478423, 0.027815, 
73, 51.387256, 76.540612, 63.100127, 78.478423, 0.030708, 
73, 29.365184, 58.057638, 39.492334, 59.545807, 0.039747, 
73, 50.922246, 59.233785, 63.081294, 59.925696, 0.220707, 
73, 50.922246, 59.233785, 63.081294, 59.925696, 0.246687, 
74, 100.136926, 107.428147, 121.095740, 31.011731, 0.451317, 
74, 110.603780, 48.261982, 149.843276, 49.504506, 0.462394, 
74, 27.314038, 51.867055, 35.806714, 52.741951, 0.170896, 
74, 60.031257, 93.478665, 70.839104, 95.023899, 0.149820, 
74, 61.155471, 52.989841, 70.306647, 53.757587, 0.140238, 
74, 132.738725, 56.432647, 144.245027, 56.938943, 0.095879, 
74, 98.620244, 28.052965, 90.070995, 84.502767, 0.211576, 
74, 44.142483, 82.972902, 53.015239, 83.131660, 0.180430, 
74, 53.348188, 74.108830, 64.346337, 75.635320, 0.129278, 
74, 42.298242, 90.892519, 51.131544, 92.713876, 0.108982, 
74, 61.740952, 86.173338, 72.677132, 87.008477, 0.129401, 
74, 127.526301, 105.721285, 139.123028, 107.166886, 0.157408, 
74, 43.142450, 96.900274, 54.014525, 98.519245, 0.088724, 
74, 38.372022, 38.911523, 36.300550, 37.129750, 0.168054, 
74, 51.436374, 76.417075, 62.985428, 78.275568, 0.049006, 
74, 51.436374, 76.417075, 62.985428, 78.275568, 0.038871, 
74, 30.233368, 58.108038, 63.153111, 59.432969, 0.118651, 
74, 30.233368, 58.108038, 39.382053, 59.504382, 0.056707, 
